ppm,intensity
60.935195,0.00000001
60.926161,0.00000001
60.917127,0.00000001
60.908093,0.00000001
60.899059,0.00000001
60.890025,0.00000001
60.880991,0.00000001
60.871957,0.00000001
60.862923,0.00000001
60.853889,0.00000001
60.844855,0.00000001
60.835821,0.00000001
60.826787,0.00000001
60.817753,0.00000001
60.808719,0.00000001
60.799685,0.00000001
60.790651,0.00000001
60.781618,0.00000001
60.772584,0.00000001
60.763550,0.00000001
60.754516,0.00000001
60.745482,0.00000001
60.736448,0.00000001
60.727414,0.00000001
60.718380,0.00000001
60.709346,0.00000001
60.700312,0.00000001
60.691278,0.00000001
60.682244,0.00000001
60.673210,0.00000001
60.664176,0.00000001
60.655142,0.00000001
60.646108,0.00000001
60.637074,0.00000001
60.628040,0.00000001
60.619006,0.00000001
60.609972,0.00000001
60.600938,0.00000001
60.591904,0.00000001
60.582871,0.00000001
60.573837,0.00000001
60.564803,0.00000001
60.555769,0.00000001
60.546735,0.00000001
60.537701,0.00000001
60.528667,0.00000001
60.519633,0.00000001
60.510599,0.00000001
60.501565,0.00000001
60.492531,0.00000001
60.483497,0.00000001
60.474463,0.00000001
60.465429,0.00000001
60.456395,0.00000001
60.447361,0.00000001
60.438327,0.00000001
60.429293,0.00000001
60.420259,0.00000001
60.411225,0.00000001
60.402191,0.00000001
60.393157,0.00000001
60.384123,0.00000001
60.375090,0.00000001
60.366056,0.00000001
60.357022,0.00000001
60.347988,0.00000001
60.338954,0.00000001
60.329920,0.00000001
60.320886,0.00000001
60.311852,0.00000001
60.302818,0.00000001
60.293784,0.00000001
60.284750,0.00000001
60.275716,0.00000001
60.266682,0.00000001
60.257648,0.00000001
60.248614,0.00000001
60.239580,0.00000001
60.230546,0.00000001
60.221512,0.00000001
60.212478,0.00000001
60.203444,0.00000001
60.194410,0.00000001
60.185376,0.00000001
60.176342,0.00000001
60.167309,0.00000001
60.158275,0.00000001
60.149241,0.00000001
60.140207,0.00000001
60.131173,0.00000001
60.122139,0.00000001
60.113105,0.00000001
60.104071,0.00000001
60.095037,0.00000001
60.086003,0.00000001
60.076969,0.00000001
60.067935,0.00000001
60.058901,0.00000001
60.049867,0.00000001
