ppm,intensity
-91.528126,0.00000006
-91.539794,0.00000006
-91.551463,0.00000006
-91.563131,0.00000006
-91.574800,0.00000006
-91.586469,0.00000006
-91.598137,0.00000006
-91.609806,0.00000006
-91.621475,0.00000006
-91.633143,0.00000006
-91.644812,0.00000006
-91.656480,0.00000006
-91.668149,0.00000006
-91.679818,0.00000006
-91.691486,0.00000006
-91.703155,0.00000006
-91.714823,0.00000006
-91.726492,0.00000006
-91.738161,0.00000006
-91.749829,0.00000006
-91.761498,0.00000006
-91.773166,0.00000006
-91.784835,0.00000006
-91.796504,0.00000006
-91.808172,0.00000006
-91.819841,0.00000006
-91.831510,0.00000006
-91.843178,0.00000006
-91.854847,0.00000006
-91.866515,0.00000006
-91.878184,0.00000006
-91.889853,0.00000006
-91.901521,0.00000006
-91.913190,0.00000006
-91.924858,0.00000006
-91.936527,0.00000006
-91.948196,0.00000006
-91.959864,0.00000006
-91.971533,0.00000006
-91.983201,0.00000006
-91.994870,0.00000006
-92.006539,0.00000006
-92.018207,0.00000006
-92.029876,0.00000006
-92.041545,0.00000006
-92.053213,0.00000006
-92.064882,0.00000006
-92.076550,0.00000006
-92.088219,0.00000006
-92.099888,0.00000006
-92.111556,0.00000006
-92.123225,0.00000006
-92.134893,0.00000006
-92.146562,0.00000006
-92.158231,0.00000006
-92.169899,0.00000006
-92.181568,0.00000006
-92.193236,0.00000006
-92.204905,0.00000006
-92.216574,0.00000006
